trans_id,trans_type_id,trans_status_id,trans_amount,merchant_id,user_id,session_id,account_number,created_at,updated_at,load_created_at
232,1,2,18297.89,30,4,232,67517548,2023-10-01 09:54:42,2023-10-01 09:57:42,2023-10-01 09:58:42
233,1,3,95929.68,30,20,233,66816991,2024-04-03 04:42:06,2024-04-03 04:45:06,2024-04-03 04:46:06
234,1,2,5001.09,10,2,234,92436552,2024-02-06 06:44:40,2024-02-06 06:45:40,2024-02-06 06:46:40
235,1,1,969.37,20,20,0,66816991,2024-05-17 19:41:06,2024-05-17 19:46:06,2024-05-17 19:47:06
236,1,3,43259.74,50,8,236,41391548,2024-05-10 23:09:06,2024-05-10 23:14:06,2024-05-10 23:15:06
237,1,2,29824.22,50,13,237,61869615,2023-12-12 11:39:56,2023-12-12 11:43:56,2023-12-12 11:44:56
238,1,3,76778.28,20,9,238,29993920,2024-08-28 05:41:21,2024-08-28 05:46:21,2024-08-28 05:47:21
239,1,3,10511.72,20,9,239,52164352,2024-05-15 06:37:12,2024-05-15 06:38:12,2024-05-15 06:39:12
240,1,3,48280.19,50,19,240,19345012,2024-02-26 07:43:29,2024-02-26 07:46:29,2024-02-26 07:47:29
241,1,3,60153.21,40,3,241,72547969,2023-08-12 18:48:09,2023-08-12 18:50:09,2023-08-12 18:51:09
242,1,2,17844.4,50,18,242,19974284,2023-08-12 05:46:51,2023-08-12 05:51:51,2023-08-12 05:52:51
243,1,3,94973.54,30,13,243,61869615,2023-10-08 12:21:33,2023-10-08 12:26:33,2023-10-08 12:27:33
244,1,3,88882.01,20,15,244,94524600,2024-05-16 12:59:51,2024-05-16 13:01:51,2024-05-16 13:02:51
245,1,3,93660.44,20,4,245,67517548,2024-03-10 20:38:03,2024-03-10 20:39:03,2024-03-10 20:40:03
246,1,3,15331.37,30,18,246,19974284,2023-11-02 17:54:06,2023-11-02 17:55:06,2023-11-02 17:56:06
247,1,2,42205.04,30,12,247,43074592,2023-09-02 06:09:44,2023-09-02 06:13:44,2023-09-02 06:14:44
248,1,3,42379.32,20,12,248,43074592,2024-11-01 09:17:21,2024-11-01 09:20:21,2024-11-01 09:21:21
249,1,2,8177.77,20,10,249,47993642,2024-04-06 07:26:09,2024-04-06 07:29:09,2024-04-06 07:30:09
250,1,3,4497.95,10,11,250,88887346,2024-03-10 11:42:37,2024-03-10 11:45:37,2024-03-10 11:46:37
251,1,2,24445.48,20,7,251,46096691,2024-01-26 17:35:45,2024-01-26 17:36:45,2024-01-26 17:37:45
252,1,3,1849.55,50,1,252,66760199,2024-05-19 15:03:57,2024-05-19 15:06:57,2024-05-19 15:07:57
253,1,3,6711.27,50,4,253,67517548,2024-04-08 04:27:13,2024-04-08 04:32:13,2024-04-08 04:33:13
254,1,3,57828.04,20,19,254,19345012,2024-04-25 11:02:20,2024-04-25 11:05:20,2024-04-25 11:06:20
255,1,3,29747.26,30,20,255,66816991,2024-01-21 15:13:41,2024-01-21 15:17:41,2024-01-21 15:18:41
256,1,3,55188.82,20,5,256,99020182,2024-11-23 11:37:20,2024-11-23 11:40:20,2024-11-23 11:41:20
257,1,3,50191.09,20,19,257,19345012,2024-03-06 08:29:42,2024-03-06 08:31:42,2024-03-06 08:32:42
258,1,3,18477.54,30,3,258,70359428,2023-11-30 05:36:45,2023-11-30 05:40:45,2023-11-30 05:41:45
259,1,3,41243.38,30,6,259,69623614,2023-11-26 02:26:42,2023-11-26 02:30:42,2023-11-26 02:31:42
260,1,3,85779.29,20,13,260,61869615,2023-12-23 23:45:58,2023-12-23 23:49:58,2023-12-23 23:50:58
261,1,3,46440.25,40,14,261,91663348,2024-01-19 14:15:06,2024-01-19 14:16:06,2024-01-19 14:17:06
262,1,2,13154.29,30,15,262,79834266,2023-08-17 01:29:33,2023-08-17 01:31:33,2023-08-17 01:32:33
263,1,2,66280.48,30,8,263,12951768,2023-10-20 01:01:17,2023-10-20 01:04:17,2023-10-20 01:05:17
264,1,3,6362.79,40,13,264,61869615,2024-01-31 04:18:18,2024-01-31 04:20:18,2024-01-31 04:21:18
265,1,3,39288.55,40,17,265,54375989,2023-09-13 00:39:55,2023-09-13 00:40:55,2023-09-13 00:41:55
266,1,3,22589.08,10,3,266,72547969,2023-10-01 06:26:09,2023-10-01 06:29:09,2023-10-01 06:30:09
267,1,3,9724.58,30,7,267,46096691,2024-08-04 01:54:27,2024-08-04 01:59:27,2024-08-04 02:00:27
268,1,3,81213.03,50,3,268,70359428,2023-07-01 19:24:57,2023-07-01 19:27:57,2023-07-01 19:28:57
269,1,3,49903.64,50,16,269,97568832,2024-03-23 21:11:34,2024-03-23 21:12:34,2024-03-23 21:13:34
270,1,3,12593.97,10,12,270,43074592,2024-05-12 06:26:24,2024-05-12 06:27:24,2024-05-12 06:28:24
271,1,3,65764.8,20,7,271,46096691,2024-03-04 20:00:55,2024-03-04 20:03:55,2024-03-04 20:04:55
272,1,3,58139.35,50,16,272,97568832,2023-08-11 18:07:55,2023-08-11 18:12:55,2023-08-11 18:13:55
273,1,3,58780.35,40,6,273,69623614,2023-08-07 08:45:01,2023-08-07 08:47:01,2023-08-07 08:48:01
274,1,3,76777.5,30,20,274,35011346,2023-08-16 06:45:16,2023-08-16 06:47:16,2023-08-16 06:48:16
275,1,3,7473.21,20,10,275,45610882,2024-01-14 17:42:25,2024-01-14 17:47:25,2024-01-14 17:48:25
276,1,3,39229.98,10,2,276,23951580,2024-02-29 20:58:44,2024-02-29 20:59:44,2024-02-29 21:00:44
277,1,3,76262.56,40,6,277,69623614,2023-06-02 03:18:18,2023-06-02 03:23:18,2023-06-02 03:24:18
278,1,3,55605.36,20,8,278,12951768,2024-11-16 16:53:02,2024-11-16 16:55:02,2024-11-16 16:56:02
279,1,3,45385.81,30,10,279,47993642,2024-04-03 16:08:51,2024-04-03 16:10:51,2024-04-03 16:11:51
280,1,3,78130.58,20,19,280,19345012,2024-07-28 06:45:55,2024-07-28 06:49:55,2024-07-28 06:50:55
281,1,3,37505.75,20,7,281,46096691,2024-09-14 14:38:10,2024-09-14 14:39:10,2024-09-14 14:40:10
282,1,3,57336.99,30,2,282,23951580,2024-05-16 13:53:32,2024-05-16 13:57:32,2024-05-16 13:58:32
283,1,3,63121.79,30,14,283,91663348,2023-10-24 23:14:59,2023-10-24 23:16:59,2023-10-24 23:17:59
284,1,3,8394.32,30,13,284,61869615,2024-06-15 09:08:58,2024-06-15 09:11:58,2024-06-15 09:12:58
285,1,3,17443.24,50,19,285,19345012,2023-12-09 00:48:54,2023-12-09 00:52:54,2023-12-09 00:53:54
286,1,3,71310.21,50,11,286,88887346,2023-08-21 08:45:30,2023-08-21 08:47:30,2023-08-21 08:48:30
287,1,3,15370.82,50,11,287,88887346,2024-03-31 13:31:22,2024-03-31 13:32:22,2024-03-31 13:33:22
288,1,3,58477.31,30,13,288,61869615,2024-02-12 10:56:58,2024-02-12 10:59:58,2024-02-12 11:00:58
289,1,3,75918.47,20,11,289,88887346,2024-09-24 09:06:55,2024-09-24 09:09:55,2024-09-24 09:10:55
290,1,3,51653.83,50,11,290,88887346,2024-03-25 00:26:25,2024-03-25 00:27:25,2024-03-25 00:28:25
291,1,3,23755.36,50,11,291,88887346,2023-11-25 21:26:01,2023-11-25 21:28:01,2023-11-25 21:29:01
292,1,3,58297.42,40,20,292,35011346,2024-01-25 18:40:54,2024-01-25 18:45:54,2024-01-25 18:46:54
293,1,2,76594.82,50,7,293,46096691,2023-09-23 18:35:50,2023-09-23 18:39:50,2023-09-23 18:40:50
294,1,3,89789.54,30,14,294,91663348,2023-08-28 20:22:02,2023-08-28 20:25:02,2023-08-28 20:26:02
295,1,3,78495.32,20,19,295,19345012,2024-11-24 08:29:31,2024-11-24 08:31:31,2024-11-24 08:32:31
296,1,3,24814.74,50,19,296,19345012,2024-02-21 21:22:48,2024-02-21 21:23:48,2024-02-21 21:24:48
297,1,3,99991.07,10,15,297,79834266,2024-03-24 08:40:09,2024-03-24 08:44:09,2024-03-24 08:45:09
298,1,3,28928.74,10,4,298,67517548,2023-12-11 06:11:15,2023-12-11 06:12:15,2023-12-11 06:13:15
299,1,1,4124.32,10,2,0,23951580,2023-08-25 20:48:16,2023-08-25 20:53:16,2023-08-25 20:54:16
300,1,3,60124.85,40,18,300,19974284,2023-05-25 06:40:26,2023-05-25 06:42:26,2023-05-25 06:43:26
301,1,2,90153.81,20,18,301,19974284,2024-05-21 17:01:21,2024-05-21 17:05:21,2024-05-21 17:06:21
302,1,3,18066.54,50,6,302,69623614,2024-03-20 11:32:47,2024-03-20 11:35:47,2024-03-20 11:36:47
303,1,2,87167.09,10,8,303,41391548,2023-12-14 10:34:14,2023-12-14 10:37:14,2023-12-14 10:38:14
304,1,3,73312.45,40,11,304,88887346,2024-02-16 22:34:51,2024-02-16 22:35:51,2024-02-16 22:36:51
305,1,3,30444.82,40,12,305,43074592,2023-10-14 01:16:13,2023-10-14 01:19:13,2023-10-14 01:20:13
306,1,3,13563.31,10,20,306,66816991,2024-02-04 19:26:36,2024-02-04 19:31:36,2024-02-04 19:32:36
307,1,2,97451.61,10,14,307,91663348,2023-11-21 07:10:28,2023-11-21 07:14:28,2023-11-21 07:15:28
308,1,3,92550.5,10,7,308,46096691,2023-08-06 18:20:26,2023-08-06 18:23:26,2023-08-06 18:24:26
309,1,2,62728.17,20,15,309,79834266,2024-11-29 14:54:18,2024-11-29 14:56:18,2024-11-29 14:57:18
310,1,3,92200.02,30,7,310,46096691,2024-05-04 09:42:11,2024-05-04 09:44:11,2024-05-04 09:45:11
311,1,2,37690.09,40,15,311,94524600,2023-10-09 09:58:21,2023-10-09 09:59:21,2023-10-09 10:00:21
312,1,3,51480.26,30,2,312,92436552,2023-09-13 01:09:02,2023-09-13 01:10:02,2023-09-13 01:11:02
313,1,2,27091.38,30,14,313,91663348,2023-12-06 12:36:14,2023-12-06 12:37:14,2023-12-06 12:38:14
314,1,1,99786.52,30,7,0,46096691,2024-04-22 07:51:22,2024-04-22 07:54:22,2024-04-22 07:55:22
315,1,2,82626.22,30,17,315,54375989,2023-12-05 08:00:01,2023-12-05 08:05:01,2023-12-05 08:06:01
316,1,3,98368.63,50,18,316,19974284,2023-10-02 05:26:39,2023-10-02 05:28:39,2023-10-02 05:29:39
317,1,3,92756.29,40,8,317,41391548,2023-08-10 01:01:45,2023-08-10 01:05:45,2023-08-10 01:06:45
318,1,2,87737.21,30,7,318,46096691,2023-09-15 05:40:35,2023-09-15 05:43:35,2023-09-15 05:44:35
319,1,2,92054.13,50,13,319,61869615,2024-02-09 18:14:57,2024-02-09 18:16:57,2024-02-09 18:17:57
320,1,1,48043.45,50,17,0,54375989,2024-06-09 21:25:39,2024-06-09 21:26:39,2024-06-09 21:27:39
321,1,2,64683.88,40,3,321,72547969,2023-08-15 21:26:54,2023-08-15 21:30:54,2023-08-15 21:31:54
322,1,3,21605.15,10,3,322,70359428,2023-08-16 16:19:33,2023-08-16 16:20:33,2023-08-16 16:21:33
323,1,3,66031.82,20,10,323,45610882,2024-03-21 01:37:58,2024-03-21 01:39:58,2024-03-21 01:40:58
324,1,3,21162.55,20,19,324,19345012,2024-01-04 05:50:16,2024-01-04 05:53:16,2024-01-04 05:54:16
325,1,2,9888.47,50,5,325,96229025,2024-06-26 11:09:00,2024-06-26 11:14:00,2024-06-26 11:15:00
326,1,3,52963.67,40,11,326,88887346,2023-07-23 14:55:32,2023-07-23 15:00:32,2023-07-23 15:01:32
327,1,2,7049.72,50,14,327,91663348,2023-11-20 00:52:42,2023-11-20 00:53:42,2023-11-20 00:54:42
328,1,3,39339.38,50,7,328,46096691,2023-09-11 12:28:22,2023-09-11 12:32:22,2023-09-11 12:33:22
329,1,3,39297.26,10,20,329,35011346,2024-03-02 00:03:22,2024-03-02 00:07:22,2024-03-02 00:08:22
330,1,3,26170.82,20,5,330,96229025,2024-11-13 04:28:10,2024-11-13 04:29:10,2024-11-13 04:30:10
331,1,3,41509.59,50,14,331,91663348,2024-02-12 17:10:36,2024-02-12 17:12:36,2024-02-12 17:13:36
332,1,2,71590.21,40,17,332,54375989,2023-08-30 02:48:48,2023-08-30 02:53:48,2023-08-30 02:54:48
333,1,3,14322.8,40,15,333,79834266,2023-06-18 23:23:25,2023-06-18 23:24:25,2023-06-18 23:25:25
334,1,3,54404.87,10,14,334,91663348,2024-03-20 10:13:30,2024-03-20 10:17:30,2024-03-20 10:18:30
335,1,3,11632.14,50,2,335,92436552,2024-01-09 21:41:48,2024-01-09 21:45:48,2024-01-09 21:46:48
336,1,2,42615.02,50,13,336,61869615,2024-05-06 03:31:20,2024-05-06 03:35:20,2024-05-06 03:36:20
337,1,3,31605.13,30,18,337,19974284,2024-06-21 18:55:39,2024-06-21 18:59:39,2024-06-21 19:00:39
338,1,3,21387.28,50,18,338,19974284,2023-09-30 00:52:30,2023-09-30 00:57:30,2023-09-30 00:58:30
339,1,3,22209.75,30,4,339,67517548,2024-07-31 13:06:06,2024-07-31 13:07:06,2024-07-31 13:08:06
340,1,3,10555.76,20,11,340,88887346,2024-10-27 22:59:52,2024-10-27 23:02:52,2024-10-27 23:03:52
341,1,2,19952.64,20,4,341,67517548,2024-05-20 19:55:50,2024-05-20 19:58:50,2024-05-20 19:59:50
342,1,3,16102.94,10,6,342,69623614,2023-12-22 20:17:05,2023-12-22 20:20:05,2023-12-22 20:21:05
343,1,1,26183.92,20,2,0,92436552,2024-08-12 10:48:24,2024-08-12 10:50:24,2024-08-12 10:51:24
344,1,2,78592.4,10,6,344,69623614,2023-09-16 16:18:47,2023-09-16 16:21:47,2023-09-16 16:22:47
345,1,3,45535.87,30,2,345,23951580,2024-07-27 08:19:38,2024-07-27 08:20:38,2024-07-27 08:21:38
346,1,3,97428.02,10,13,346,61869615,2023-07-18 23:18:37,2023-07-18 23:21:37,2023-07-18 23:22:37
347,1,3,36257.77,40,7,347,46096691,2023-11-29 16:39:46,2023-11-29 16:40:46,2023-11-29 16:41:46
348,1,3,62893.1,20,19,348,19345012,2024-05-29 02:37:06,2024-05-29 02:38:06,2024-05-29 02:39:06
349,1,3,58805.93,40,12,349,43074592,2023-08-10 01:20:40,2023-08-10 01:24:40,2023-08-10 01:25:40
350,1,3,25298.19,20,5,350,99020182,2024-11-26 10:46:11,2024-11-26 10:51:11,2024-11-26 10:52:11
351,1,3,55133.67,40,11,351,88887346,2023-03-29 19:34:51,2023-03-29 19:37:51,2023-03-29 19:38:51
352,1,3,59771.12,10,1,352,66760199,2024-01-26 00:48:12,2024-01-26 00:50:12,2024-01-26 00:51:12
353,1,2,90645.77,20,15,353,79834266,2024-01-24 00:38:49,2024-01-24 00:41:49,2024-01-24 00:42:49
354,1,3,2465.39,30,1,354,66760199,2024-05-30 12:57:06,2024-05-30 13:01:06,2024-05-30 13:02:06
355,1,3,99513.17,50,19,355,19345012,2024-03-01 07:00:03,2024-03-01 07:01:03,2024-03-01 07:02:03
356,1,3,35133.43,10,16,356,97568832,2023-07-08 01:18:39,2023-07-08 01:19:39,2023-07-08 01:20:39
357,1,2,91935.64,30,6,357,69623614,2024-06-15 23:49:42,2024-06-15 23:51:42,2024-06-15 23:52:42
358,1,3,31138.02,40,13,358,61869615,2023-11-09 00:04:44,2023-11-09 00:09:44,2023-11-09 00:10:44
359,1,3,23809.83,10,8,359,12951768,2024-05-01 08:08:09,2024-05-01 08:11:09,2024-05-01 08:12:09
360,1,3,55954.49,50,11,360,88887346,2023-11-19 07:16:18,2023-11-19 07:17:18,2023-11-19 07:18:18
361,1,2,83009.76,30,11,361,88887346,2023-11-02 00:02:59,2023-11-02 00:05:59,2023-11-02 00:06:59
362,1,2,17040.85,40,4,362,67517548,2023-08-04 20:47:25,2023-08-04 20:52:25,2023-08-04 20:53:25
363,1,3,58019.03,30,10,363,45610882,2024-03-16 19:46:46,2024-03-16 19:47:46,2024-03-16 19:48:46
364,1,3,58802.99,40,7,364,46096691,2023-08-12 13:34:21,2023-08-12 13:39:21,2023-08-12 13:40:21
365,1,3,28723.14,50,9,365,29993920,2023-06-28 19:07:23,2023-06-28 19:11:23,2023-06-28 19:12:23
366,1,3,48954.81,40,19,366,19345012,2023-12-17 13:39:35,2023-12-17 13:42:35,2023-12-17 13:43:35
367,1,2,48328.2,40,11,367,88887346,2023-05-15 16:10:47,2023-05-15 16:12:47,2023-05-15 16:13:47
368,1,3,15402.58,50,13,368,61869615,2024-03-09 17:35:55,2024-03-09 17:38:55,2024-03-09 17:39:55
369,1,3,10043.72,50,9,369,52164352,2023-08-06 12:58:18,2023-08-06 12:59:18,2023-08-06 13:00:18
370,1,3,80001.06,20,8,370,12951768,2023-12-22 00:05:41,2023-12-22 00:07:41,2023-12-22 00:08:41
371,1,2,92910.71,20,19,371,19345012,2024-01-01 08:17:55,2024-01-01 08:18:55,2024-01-01 08:19:55
372,1,3,68332.25,20,1,372,66760199,2024-09-10 18:34:38,2024-09-10 18:36:38,2024-09-10 18:37:38
373,1,3,12198.84,40,2,373,92436552,2023-08-08 18:25:58,2023-08-08 18:28:58,2023-08-08 18:29:58
374,1,3,64909.05,50,15,374,79834266,2023-10-26 02:41:57,2023-10-26 02:44:57,2023-10-26 02:45:57
375,1,2,89184.66,10,15,375,94524600,2024-05-23 15:40:53,2024-05-23 15:43:53,2024-05-23 15:44:53
376,1,2,76679.74,10,19,376,19345012,2023-07-17 00:53:33,2023-07-17 00:55:33,2023-07-17 00:56:33
377,1,3,76285.08,30,5,377,99020182,2024-07-11 03:35:00,2024-07-11 03:40:00,2024-07-11 03:41:00
378,1,3,66870.3,20,2,378,92436552,2024-10-10 21:21:02,2024-10-10 21:23:02,2024-10-10 21:24:02
379,1,3,84547.47,50,20,379,35011346,2023-11-09 22:43:13,2023-11-09 22:46:13,2023-11-09 22:47:13
380,1,3,55956.44,30,14,380,91663348,2023-11-02 11:47:38,2023-11-02 11:49:38,2023-11-02 11:50:38
381,1,3,53963.63,20,17,381,54375989,2024-07-12 10:58:48,2024-07-12 11:01:48,2024-07-12 11:02:48
382,1,3,34794.89,30,6,382,69623614,2024-07-14 11:37:59,2024-07-14 11:40:59,2024-07-14 11:41:59
383,1,2,83720.34,30,7,383,46096691,2023-11-04 12:34:04,2023-11-04 12:38:04,2023-11-04 12:39:04
384,1,2,36324.29,30,7,384,46096691,2024-03-18 03:20:28,2024-03-18 03:25:28,2024-03-18 03:26:28
385,1,3,4895.52,10,14,385,91663348,2023-12-04 21:43:27,2023-12-04 21:44:27,2023-12-04 21:45:27
386,1,3,56764.15,40,20,386,35011346,2023-06-01 11:44:29,2023-06-01 11:46:29,2023-06-01 11:47:29
387,1,3,38534.99,40,16,387,97568832,2023-11-26 22:08:18,2023-11-26 22:11:18,2023-11-26 22:12:18
388,1,3,85327.75,50,8,388,41391548,2023-10-21 08:57:05,2023-10-21 08:58:05,2023-10-21 08:59:05
389,1,1,65752.09,40,17,0,54375989,2023-06-04 18:28:04,2023-06-04 18:29:04,2023-06-04 18:30:04
390,1,2,16591.28,50,11,390,88887346,2023-12-06 00:51:16,2023-12-06 00:52:16,2023-12-06 00:53:16
391,1,1,59352.85,10,14,0,91663348,2024-04-13 18:38:56,2024-04-13 18:42:56,2024-04-13 18:43:56
392,1,3,72786.05,40,8,392,12951768,2023-10-26 19:10:02,2023-10-26 19:11:02,2023-10-26 19:12:02
393,1,3,3110.88,10,10,393,45610882,2023-11-30 16:14:08,2023-11-30 16:19:08,2023-11-30 16:20:08
394,1,3,97728.07,10,3,394,72547969,2023-11-10 13:23:40,2023-11-10 13:26:40,2023-11-10 13:27:40
395,1,3,15821.54,50,16,395,97568832,2024-01-29 08:38:55,2024-01-29 08:41:55,2024-01-29 08:42:55
396,1,3,46100.26,20,3,396,72547969,2024-12-02 13:16:38,2024-12-02 13:19:38,2024-12-02 13:20:38
397,1,3,12709.75,20,9,397,29993920,2024-08-15 22:13:19,2024-08-15 22:18:19,2024-08-15 22:19:19
398,1,3,94298.5,30,19,398,19345012,2024-03-27 14:58:55,2024-03-27 15:02:55,2024-03-27 15:03:55
399,1,3,88347.79,20,5,399,96229025,2024-04-24 17:43:34,2024-04-24 17:47:34,2024-04-24 17:48:34
400,1,3,89247.82,20,18,400,19974284,2024-01-30 19:06:25,2024-01-30 19:10:25,2024-01-30 19:11:25
401,1,3,89158.88,50,3,401,70359428,2023-12-10 21:52:24,2023-12-10 21:56:24,2023-12-10 21:57:24
402,1,3,41215.12,20,1,402,66760199,2024-09-21 10:54:15,2024-09-21 10:56:15,2024-09-21 10:57:15
403,1,2,9091.18,10,14,403,91663348,2023-11-07 19:27:47,2023-11-07 19:31:47,2023-11-07 19:32:47
404,1,2,96007.11,50,19,404,19345012,2023-10-27 18:48:29,2023-10-27 18:49:29,2023-10-27 18:50:29
405,1,3,37012.44,20,14,405,91663348,2024-11-26 04:10:45,2024-11-26 04:13:45,2024-11-26 04:14:45
406,1,3,15867.3,50,3,406,72547969,2023-12-01 18:03:07,2023-12-01 18:04:07,2023-12-01 18:05:07
407,1,2,68588.03,40,18,407,19974284,2023-07-29 03:14:27,2023-07-29 03:19:27,2023-07-29 03:20:27
408,1,3,61420.38,40,18,408,19974284,2023-04-06 10:11:18,2023-04-06 10:15:18,2023-04-06 10:16:18
409,1,3,64150.32,20,16,409,97568832,2024-11-04 20:02:22,2024-11-04 20:06:22,2024-11-04 20:07:22
410,1,3,30882.41,30,16,410,97568832,2024-01-24 16:52:40,2024-01-24 16:57:40,2024-01-24 16:58:40
411,1,3,5574.21,10,13,411,61869615,2023-10-19 11:56:31,2023-10-19 11:58:31,2023-10-19 11:59:31
412,1,3,14269.59,10,3,412,72547969,2023-10-15 11:05:15,2023-10-15 11:10:15,2023-10-15 11:11:15
413,1,3,99576.16,50,18,413,19974284,2023-11-19 04:27:58,2023-11-19 04:31:58,2023-11-19 04:32:58
414,1,2,39495.59,10,20,414,35011346,2023-10-21 00:30:09,2023-10-21 00:33:09,2023-10-21 00:34:09
415,1,3,89140.9,20,11,415,88887346,2024-05-10 09:12:52,2024-05-10 09:17:52,2024-05-10 09:18:52
416,1,3,40829.7,30,13,416,61869615,2023-10-18 18:46:05,2023-10-18 18:51:05,2023-10-18 18:52:05
417,1,3,45134.75,10,4,417,67517548,2024-03-10 02:42:39,2024-03-10 02:44:39,2024-03-10 02:45:39
418,1,3,73803.41,40,1,418,66760199,2023-08-16 00:05:55,2023-08-16 00:08:55,2023-08-16 00:09:55
419,1,2,45073.45,50,4,419,67517548,2023-09-20 09:49:07,2023-09-20 09:54:07,2023-09-20 09:55:07
420,1,3,21087.16,10,2,420,92436552,2023-10-10 20:06:04,2023-10-10 20:08:04,2023-10-10 20:09:04
421,1,2,26036.48,50,14,421,91663348,2023-10-26 19:48:27,2023-10-26 19:51:27,2023-10-26 19:52:27
422,1,3,16417.52,40,8,422,41391548,2024-02-15 01:32:53,2024-02-15 01:37:53,2024-02-15 01:38:53
423,1,2,51684.49,40,19,423,19345012,2023-08-14 22:37:58,2023-08-14 22:39:58,2023-08-14 22:40:58
424,1,3,10412.14,40,10,424,47993642,2023-04-02 13:17:02,2023-04-02 13:19:02,2023-04-02 13:20:02
425,1,3,99017.97,20,4,425,67517548,2024-10-11 06:23:30,2024-10-11 06:25:30,2024-10-11 06:26:30
426,1,3,24246.63,20,4,426,67517548,2024-12-20 17:46:51,2024-12-20 17:49:51,2024-12-20 17:50:51
427,1,3,27428.11,10,15,427,79834266,2024-03-01 20:34:10,2024-03-01 20:39:10,2024-03-01 20:40:10
428,1,1,42979.98,20,5,0,96229025,2024-06-23 12:45:45,2024-06-23 12:46:45,2024-06-23 12:47:45
429,1,3,24706.89,40,12,429,43074592,2023-08-04 05:17:14,2023-08-04 05:22:14,2023-08-04 05:23:14
430,1,3,56774.15,20,16,430,97568832,2024-06-09 12:43:56,2024-06-09 12:48:56,2024-06-09 12:49:56
431,1,3,69945.36,30,13,431,61869615,2024-05-28 07:23:28,2024-05-28 07:24:28,2024-05-28 07:25:28
432,1,3,77817.18,20,10,432,45610882,2024-10-13 14:34:12,2024-10-13 14:37:12,2024-10-13 14:38:12
433,1,3,59861.36,20,15,433,94524600,2024-09-09 17:32:23,2024-09-09 17:33:23,2024-09-09 17:34:23
434,1,3,73110.01,30,1,434,66760199,2023-11-02 22:49:35,2023-11-02 22:51:35,2023-11-02 22:52:35
435,1,3,77400.79,20,2,435,92436552,2024-02-17 10:24:43,2024-02-17 10:29:43,2024-02-17 10:30:43
436,1,3,41073.98,30,17,436,54375989,2024-05-25 05:47:32,2024-05-25 05:51:32,2024-05-25 05:52:32
437,1,3,55033.55,50,19,437,19345012,2023-09-24 20:54:51,2023-09-24 20:58:51,2023-09-24 20:59:51
438,1,3,79374.95,20,2,438,92436552,2024-07-21 12:43:46,2024-07-21 12:46:46,2024-07-21 12:47:46
439,1,3,75428.72,20,7,439,46096691,2024-04-07 04:42:41,2024-04-07 04:46:41,2024-04-07 04:47:41
440,1,2,58667.4,30,6,440,69623614,2023-11-05 01:49:53,2023-11-05 01:54:53,2023-11-05 01:55:53
441,1,2,60318.05,10,2,441,92436552,2024-06-15 22:39:33,2024-06-15 22:44:33,2024-06-15 22:45:33
442,1,3,37189.44,50,13,442,61869615,2024-01-14 13:27:38,2024-01-14 13:30:38,2024-01-14 13:31:38
443,1,3,75855.98,10,4,443,67517548,2024-04-06 11:37:24,2024-04-06 11:42:24,2024-04-06 11:43:24
444,1,3,78319.62,50,15,444,79834266,2024-05-14 22:44:27,2024-05-14 22:45:27,2024-05-14 22:46:27
445,1,3,8744.9,20,18,445,19974284,2024-03-25 05:35:35,2024-03-25 05:39:35,2024-03-25 05:40:35
446,1,2,45992.83,30,3,446,72547969,2024-07-26 14:33:34,2024-07-26 14:34:34,2024-07-26 14:35:34
447,1,3,22739.7,50,15,447,79834266,2024-05-01 12:23:25,2024-05-01 12:24:25,2024-05-01 12:25:25
448,1,3,93401.1,50,8,448,12951768,2024-03-16 16:39:55,2024-03-16 16:42:55,2024-03-16 16:43:55
449,1,3,83940.74,30,4,449,67517548,2024-05-16 10:57:20,2024-05-16 11:02:20,2024-05-16 11:03:20
450,1,3,1692.61,30,17,450,54375989,2023-10-25 21:04:40,2023-10-25 21:08:40,2023-10-25 21:09:40
451,1,3,97723.47,40,14,451,91663348,2024-02-28 03:13:37,2024-02-28 03:18:37,2024-02-28 03:19:37
452,1,3,61491.02,20,17,452,54375989,2024-09-09 16:39:58,2024-09-09 16:40:58,2024-09-09 16:41:58
453,1,3,12348.23,40,17,453,54375989,2023-09-17 00:40:52,2023-09-17 00:41:52,2023-09-17 00:42:52
454,1,3,59612.18,10,17,454,54375989,2024-02-12 01:14:21,2024-02-12 01:19:21,2024-02-12 01:20:21
455,1,3,50794.75,50,8,455,41391548,2024-03-21 18:48:08,2024-03-21 18:50:08,2024-03-21 18:51:08
456,1,3,17547.94,40,2,456,92436552,2023-05-15 20:51:59,2023-05-15 20:53:59,2023-05-15 20:54:59
457,1,3,85469.95,50,20,457,35011346,2024-06-07 04:13:53,2024-06-07 04:17:53,2024-06-07 04:18:53
458,1,2,35833.45,10,4,458,67517548,2024-01-26 01:07:08,2024-01-26 01:08:08,2024-01-26 01:09:08
459,1,3,51417.22,50,16,459,97568832,2023-10-12 02:40:31,2023-10-12 02:44:31,2023-10-12 02:45:31
460,1,3,1787.07,50,8,460,41391548,2024-06-21 14:47:09,2024-06-21 14:48:09,2024-06-21 14:49:09
461,1,1,78337.21,30,12,0,43074592,2024-05-28 22:26:54,2024-05-28 22:31:54,2024-05-28 22:32:54
462,1,3,86520.08,20,19,462,19345012,2024-10-14 03:18:02,2024-10-14 03:19:02,2024-10-14 03:20:02
463,1,3,87526.02,50,9,463,52164352,2023-09-12 21:51:43,2023-09-12 21:54:43,2023-09-12 21:55:43
